Prompt,input_text,output_text,Label,has_rule_context,is_connected
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
461 UM16 has hasVisitId with string. Does 461 UM16 have hasQuestion with UM16?

###Response:
461 UM16 has hasVisitId with string. The answer is yes.",461 UM16 has hasVisitId with string. Does 461 UM16 have hasQuestion with UM16?,461 UM16 has hasVisitId with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
477 UM06 has ResponseOnPlatform with 1. 1 has label with string. Does 477 UM06 have hasQuestion with UM06?

###Response:
477 UM06 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.",477 UM06 has ResponseOnPlatform with 1. 1 has label with string. Does 477 UM06 have hasQuestion with UM06?,477 UM06 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
48 M005 has chosen Answer Code with string. Does 48 M005 have type with Response?

###Response:
48 M005 has chosen Answer Code with string. The answer is yes.",48 M005 has chosen Answer Code with string. Does 48 M005 have type with Response?,48 M005 has chosen Answer Code with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
308 M006 01 has hasQuestion with M006 01. Does 308 M006 01 have ResponseOnPlatform with 1?

###Response:
308 M006 01 has hasQuestion with M006 01. The answer is yes.",308 M006 01 has hasQuestion with M006 01. Does 308 M006 01 have ResponseOnPlatform with 1?,308 M006 01 has hasQuestion with M006 01. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
30040002 has is Answer To with UM04. UM04 has belongsTo with uMARS. uMARS has type with Class. Does 30040002 have ResponseLabel with ""2?

###Response:
30040002 has is Answer To with UM04. UM04 has belongsTo with uMARS. uMARS has type with Class. The answer is yes.","30040002 has is Answer To with UM04. UM04 has belongsTo with uMARS. uMARS has type with Class. Does 30040002 have ResponseLabel with ""2?",30040002 has is Answer To with UM04. UM04 has belongsTo with uMARS. uMARS has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
453 UM23 has hasQuestion with UM23. UM23 has type with Question. Question has comment with ""A. Does 453 UM23 have Response by User with 453?

###Response:
453 UM23 has hasQuestion with UM23. UM23 has type with Question. Question has comment with ""A. The answer is yes.","453 UM23 has hasQuestion with UM23. UM23 has type with Question. Question has comment with ""A. Does 453 UM23 have Response by User with 453?","453 UM23 has hasQuestion with UM23. UM23 has type with Question. Question has comment with ""A. The answer is yes.",1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
441 UM09 has chosen Answer Code with string. Does 441 UM09 have Response by User with 441?

###Response:
441 UM09 has chosen Answer Code with string. The answer is yes.",441 UM09 has chosen Answer Code with string. Does 441 UM09 have Response by User with 441?,441 UM09 has chosen Answer Code with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
482 UM09 has chosen Answer Code with string. Does 482 UM09 have type with Response?

###Response:
482 UM09 has chosen Answer Code with string. The answer is yes.",482 UM09 has chosen Answer Code with string. Does 482 UM09 have type with Response?,482 UM09 has chosen Answer Code with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
325 SU01 01 has hasQuestion with SU01 01. Does 325 SU01 01 have Response by User with 325?

###Response:
325 SU01 01 has hasQuestion with SU01 01. The answer is yes.",325 SU01 01 has hasQuestion with SU01 01. Does 325 SU01 01 have Response by User with 325?,325 SU01 01 has hasQuestion with SU01 01. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
339 SU01 01 has hasQuestion with SU01 01. SU01 01 has hasQuestion Category with Agreement. Does 339 SU01 01 have ResponseOnPlatform with 1?

###Response:
339 SU01 01 has hasQuestion with SU01 01. SU01 01 has hasQuestion Category with Agreement. The answer is yes.",339 SU01 01 has hasQuestion with SU01 01. SU01 01 has hasQuestion Category with Agreement. Does 339 SU01 01 have ResponseOnPlatform with 1?,339 SU01 01 has hasQuestion with SU01 01. SU01 01 has hasQuestion Category with Agreement. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
43 M006 01 has hasQuestion with M006 01. M006 01 has hasQuestion Category with Quality. Quality has type with Class. Does 43 M006 01 have type with Response?

###Response:
43 M006 01 has hasQuestion with M006 01. M006 01 has hasQuestion Category with Quality. Quality has type with Class. The answer is yes.",43 M006 01 has hasQuestion with M006 01. M006 01 has hasQuestion Category with Quality. Quality has type with Class. Does 43 M006 01 have type with Response?,43 M006 01 has hasQuestion with M006 01. M006 01 has hasQuestion Category with Quality. Quality has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
46 M008 01 has hasQuestion with M008 01. M008 01 has type with Question. Question has comment with ""A. Does 46 M008 01 have ResponseOnPlatform with 1?

###Response:
46 M008 01 has hasQuestion with M008 01. M008 01 has type with Question. Question has comment with ""A. The answer is yes.","46 M008 01 has hasQuestion with M008 01. M008 01 has type with Question. Question has comment with ""A. Does 46 M008 01 have ResponseOnPlatform with 1?","46 M008 01 has hasQuestion with M008 01. M008 01 has type with Question. Question has comment with ""A. The answer is yes.",1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
444 UM18 has Response by User with 444. 444 has type with User. User has type with Class. Does 444 UM18 have chosen Answer Code with string?

###Response:
444 UM18 has Response by User with 444. 444 has type with User. User has type with Class. The answer is yes.",444 UM18 has Response by User with 444. 444 has type with User. User has type with Class. Does 444 UM18 have chosen Answer Code with string?,444 UM18 has Response by User with 444. 444 has type with User. User has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
413 UM10 has ResponseOnPlatform with 1. Does 413 UM10 have type with Response?

###Response:
413 UM10 has ResponseOnPlatform with 1. The answer is yes.",413 UM10 has ResponseOnPlatform with 1. Does 413 UM10 have type with Response?,413 UM10 has ResponseOnPlatform with 1. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
444 UM17 has Response by User with 444. 444 has label with string. Does 444 UM17 have type with Response?

###Response:
444 UM17 has Response by User with 444. 444 has label with string. The answer is yes.",444 UM17 has Response by User with 444. 444 has label with string. Does 444 UM17 have type with Response?,444 UM17 has Response by User with 444. 444 has label with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
276 M007 01 has hasQuestion with M007 01. M007 01 has belongsTo with ME1. Does 276 M007 01 have Response by User with 276?

###Response:
276 M007 01 has hasQuestion with M007 01. M007 01 has belongsTo with ME1. The answer is yes.",276 M007 01 has hasQuestion with M007 01. M007 01 has belongsTo with ME1. Does 276 M007 01 have Response by User with 276?,276 M007 01 has hasQuestion with M007 01. M007 01 has belongsTo with ME1. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
295 M006 01 has hasQuestion with M006 01. M006 01 has hasQuestion Category with Quality. Quality has subClassOf with Question. Does 295 M006 01 have Response by User with 295?

###Response:
295 M006 01 has hasQuestion with M006 01. M006 01 has hasQuestion Category with Quality. Quality has subClassOf with Question. The answer is yes.",295 M006 01 has hasQuestion with M006 01. M006 01 has hasQuestion Category with Quality. Quality has subClassOf with Question. Does 295 M006 01 have Response by User with 295?,295 M006 01 has hasQuestion with M006 01. M006 01 has hasQuestion Category with Quality. Quality has subClassOf with Question. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
269 M007 01 has Response by User with 269. 269 has label with string. Does 269 M007 01 have hasQuestion with M007 01?

###Response:
269 M007 01 has Response by User with 269. 269 has label with string. The answer is yes.",269 M007 01 has Response by User with 269. 269 has label with string. Does 269 M007 01 have hasQuestion with M007 01?,269 M007 01 has Response by User with 269. 269 has label with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
432 UM06 has hasQuestion with UM06. UM06 has belongsTo with uMARS. Does 432 UM06 have Response by User with 432?

###Response:
432 UM06 has hasQuestion with UM06. UM06 has belongsTo with uMARS. The answer is yes.",432 UM06 has hasQuestion with UM06. UM06 has belongsTo with uMARS. Does 432 UM06 have Response by User with 432?,432 UM06 has hasQuestion with UM06. UM06 has belongsTo with uMARS. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
175 M007 01 has hasVisitId with string. Does 175 M007 01 have ResponseOnPlatform with 1?

###Response:
175 M007 01 has hasVisitId with string. The answer is yes.",175 M007 01 has hasVisitId with string. Does 175 M007 01 have ResponseOnPlatform with 1?,175 M007 01 has hasVisitId with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
451 UM23 has Response by User with 451. 451 has type with User. User has type with Class. Does 451 UM23 have hasVisitId with string?

###Response:
451 UM23 has Response by User with 451. 451 has type with User. User has type with Class. The answer is yes.",451 UM23 has Response by User with 451. 451 has type with User. User has type with Class. Does 451 UM23 have hasVisitId with string?,451 UM23 has Response by User with 451. 451 has type with User. User has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
453 UM20 has hasQuestion with UM20. Does 453 UM20 have ResponseOnPlatform with 1?

###Response:
453 UM20 has hasQuestion with UM20. The answer is yes.",453 UM20 has hasQuestion with UM20. Does 453 UM20 have ResponseOnPlatform with 1?,453 UM20 has hasQuestion with UM20. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
433 UM20 has hasQuestion with UM20. UM20 has hasQuestion Category with Agreement. Agreement has subClassOf with Question. Does 433 UM20 have chosen Answer Code with string?

###Response:
433 UM20 has hasQuestion with UM20. UM20 has hasQuestion Category with Agreement. Agreement has subClassOf with Question. The answer is yes.",433 UM20 has hasQuestion with UM20. UM20 has hasQuestion Category with Agreement. Agreement has subClassOf with Question. Does 433 UM20 have chosen Answer Code with string?,433 UM20 has hasQuestion with UM20. UM20 has hasQuestion Category with Agreement. Agreement has subClassOf with Question. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
421 UM20 has Response by User with 421. 421 has type with User. User has type with Class. Does 421 UM20 have hasVisitId with string?

###Response:
421 UM20 has Response by User with 421. 421 has type with User. User has type with Class. The answer is yes.",421 UM20 has Response by User with 421. 421 has type with User. User has type with Class. Does 421 UM20 have hasVisitId with string?,421 UM20 has Response by User with 421. 421 has type with User. User has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
415 UM02 has hasQuestion with UM02. Does 415 UM02 have Response by User with 415?

###Response:
415 UM02 has hasQuestion with UM02. The answer is yes.",415 UM02 has hasQuestion with UM02. Does 415 UM02 have Response by User with 415?,415 UM02 has hasQuestion with UM02. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
6 M002 01 has ResponseOnPlatform with 1. 1 has type with User. Does 6 M002 01 have hasVisitId with string?

###Response:
6 M002 01 has ResponseOnPlatform with 1. 1 has type with User. The answer is yes.",6 M002 01 has ResponseOnPlatform with 1. 1 has type with User. Does 6 M002 01 have hasVisitId with string?,6 M002 01 has ResponseOnPlatform with 1. 1 has type with User. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
208 M005 has Response by User with 208. 208 has label with string. Does 208 M005 have type with Response?

###Response:
208 M005 has Response by User with 208. 208 has label with string. The answer is yes.",208 M005 has Response by User with 208. 208 has label with string. Does 208 M005 have type with Response?,208 M005 has Response by User with 208. 208 has label with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
459 UM22 has chosen Answer Code with string. Does 459 UM22 have ResponseOnPlatform with 1?

###Response:
459 UM22 has chosen Answer Code with string. The answer is yes.",459 UM22 has chosen Answer Code with string. Does 459 UM22 have ResponseOnPlatform with 1?,459 UM22 has chosen Answer Code with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
258 M006 01 has chosen Answer Code with string. Does 258 M006 01 have type with Response?

###Response:
258 M006 01 has chosen Answer Code with string. The answer is yes.",258 M006 01 has chosen Answer Code with string. Does 258 M006 01 have type with Response?,258 M006 01 has chosen Answer Code with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
30250001 has ResponseCode with string. Does 30250001 have hasAnswer Category with very negative?

###Response:
30250001 has ResponseCode with string. The answer is yes.",30250001 has ResponseCode with string. Does 30250001 have hasAnswer Category with very negative?,30250001 has ResponseCode with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
274 M005 has Response by User with 274. 274 has type with User. Does 274 M005 have chosen Answer Code with string?

###Response:
274 M005 has Response by User with 274. 274 has type with User. The answer is yes.",274 M005 has Response by User with 274. 274 has type with User. Does 274 M005 have chosen Answer Code with string?,274 M005 has Response by User with 274. 274 has type with User. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
469 UM09 has Response by User with 469. 469 has label with string. Does 469 UM09 have type with Response?

###Response:
469 UM09 has Response by User with 469. 469 has label with string. The answer is yes.",469 UM09 has Response by User with 469. 469 has label with string. Does 469 UM09 have type with Response?,469 UM09 has Response by User with 469. 469 has label with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
432 UM12 has hasVisitId with string. Does 432 UM12 have Response by User with 432?

###Response:
432 UM12 has hasVisitId with string. The answer is yes.",432 UM12 has hasVisitId with string. Does 432 UM12 have Response by User with 432?,432 UM12 has hasVisitId with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
461 UM24 has chosen Answer Code with string. Does 461 UM24 have ResponseOnPlatform with 1?

###Response:
461 UM24 has chosen Answer Code with string. The answer is yes.",461 UM24 has chosen Answer Code with string. Does 461 UM24 have ResponseOnPlatform with 1?,461 UM24 has chosen Answer Code with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
426 UM07 has hasQuestion with UM07. UM07 has Question Description with string. Does 426 UM07 have ResponseOnPlatform with 1?

###Response:
426 UM07 has hasQuestion with UM07. UM07 has Question Description with string. The answer is yes.",426 UM07 has hasQuestion with UM07. UM07 has Question Description with string. Does 426 UM07 have ResponseOnPlatform with 1?,426 UM07 has hasQuestion with UM07. UM07 has Question Description with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
391 SU01 07 has Response by User with 391. 391 has type with User. Does 391 SU01 07 have hasVisitId with string?

###Response:
391 SU01 07 has Response by User with 391. 391 has type with User. The answer is yes.",391 SU01 07 has Response by User with 391. 391 has type with User. Does 391 SU01 07 have hasVisitId with string?,391 SU01 07 has Response by User with 391. 391 has type with User. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
387 SU01 02 has Response by User with 387. 387 has type with User. User has type with Class. Does 387 SU01 02 have type with Response?

###Response:
387 SU01 02 has Response by User with 387. 387 has type with User. User has type with Class. The answer is yes.",387 SU01 02 has Response by User with 387. 387 has type with User. User has type with Class. Does 387 SU01 02 have type with Response?,387 SU01 02 has Response by User with 387. 387 has type with User. User has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
224 M007 01 has hasVisitId with string. Does 224 M007 01 have hasQuestion with M007 01?

###Response:
224 M007 01 has hasVisitId with string. The answer is yes.",224 M007 01 has hasVisitId with string. Does 224 M007 01 have hasQuestion with M007 01?,224 M007 01 has hasVisitId with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
224 M010 01 has chosen Answer Code with string. Does 224 M010 01 have Response by User with 224?

###Response:
224 M010 01 has chosen Answer Code with string. The answer is yes.",224 M010 01 has chosen Answer Code with string. Does 224 M010 01 have Response by User with 224?,224 M010 01 has chosen Answer Code with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
196 M008 01 has hasVisitId with string. Does 196 M008 01 have type with Response?

###Response:
196 M008 01 has hasVisitId with string. The answer is yes.",196 M008 01 has hasVisitId with string. Does 196 M008 01 have type with Response?,196 M008 01 has hasVisitId with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
467 UM01 has Response by User with 467. 467 has label with string. Does 467 UM01 have type with Response?

###Response:
467 UM01 has Response by User with 467. 467 has label with string. The answer is yes.",467 UM01 has Response by User with 467. 467 has label with string. Does 467 UM01 have type with Response?,467 UM01 has Response by User with 467. 467 has label with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
259 M008 01 has Response by User with 259. 259 has type with User. User has type with Class. Does 259 M008 01 have hasQuestion with M008 01?

###Response:
259 M008 01 has Response by User with 259. 259 has type with User. User has type with Class. The answer is yes.",259 M008 01 has Response by User with 259. 259 has type with User. User has type with Class. Does 259 M008 01 have hasQuestion with M008 01?,259 M008 01 has Response by User with 259. 259 has type with User. User has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
412 UM16 has hasQuestion with UM16. Does 412 UM16 have Response by User with 412?

###Response:
412 UM16 has hasQuestion with UM16. The answer is yes.",412 UM16 has hasQuestion with UM16. Does 412 UM16 have Response by User with 412?,412 UM16 has hasQuestion with UM16. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
16 M007 01 has hasVisitId with string. Does 16 M007 01 have ResponseOnPlatform with 1?

###Response:
16 M007 01 has hasVisitId with string. The answer is yes.",16 M007 01 has hasVisitId with string. Does 16 M007 01 have ResponseOnPlatform with 1?,16 M007 01 has hasVisitId with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
M008 01 has belongsTo with ME1. Does M008 01 have hasQuestionId with M008 01?

###Response:
M008 01 has belongsTo with ME1. The answer is yes.",M008 01 has belongsTo with ME1. Does M008 01 have hasQuestionId with M008 01?,M008 01 has belongsTo with ME1. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
382 SU01 04 has hasQuestion with SU01 04. SU01 04 has belongsTo with SUS. Does 382 SU01 04 have type with Response?

###Response:
382 SU01 04 has hasQuestion with SU01 04. SU01 04 has belongsTo with SUS. The answer is yes.",382 SU01 04 has hasQuestion with SU01 04. SU01 04 has belongsTo with SUS. Does 382 SU01 04 have type with Response?,382 SU01 04 has hasQuestion with SU01 04. SU01 04 has belongsTo with SUS. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
206 M002 01 has hasVisitId with string. Does 206 M002 01 have hasQuestion with M002 01?

###Response:
206 M002 01 has hasVisitId with string. The answer is yes.",206 M002 01 has hasVisitId with string. Does 206 M002 01 have hasQuestion with M002 01?,206 M002 01 has hasVisitId with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
426 UM25 has hasQuestion with UM25. UM25 has type with Question. Question has comment with ""A. Does 426 UM25 have ResponseOnPlatform with 1?

###Response:
426 UM25 has hasQuestion with UM25. UM25 has type with Question. Question has comment with ""A. The answer is yes.","426 UM25 has hasQuestion with UM25. UM25 has type with Question. Question has comment with ""A. Does 426 UM25 have ResponseOnPlatform with 1?","426 UM25 has hasQuestion with UM25. UM25 has type with Question. Question has comment with ""A. The answer is yes.",1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
20 M005 has hasQuestion with M005. M005 has Question Description with string. Does 20 M005 have Response by User with 20?

###Response:
20 M005 has hasQuestion with M005. M005 has Question Description with string. The answer is yes.",20 M005 has hasQuestion with M005. M005 has Question Description with string. Does 20 M005 have Response by User with 20?,20 M005 has hasQuestion with M005. M005 has Question Description with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
465 UM18 has hasQuestion with UM18. UM18 has Question Description with string. Does 465 UM18 have Response by User with 465?

###Response:
465 UM18 has hasQuestion with UM18. UM18 has Question Description with string. The answer is yes.",465 UM18 has hasQuestion with UM18. UM18 has Question Description with string. Does 465 UM18 have Response by User with 465?,465 UM18 has hasQuestion with UM18. UM18 has Question Description with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
295 M006 01 has chosen Answer Code with string. Does 295 M006 01 have Response by User with 295?

###Response:
295 M006 01 has chosen Answer Code with string. The answer is yes.",295 M006 01 has chosen Answer Code with string. Does 295 M006 01 have Response by User with 295?,295 M006 01 has chosen Answer Code with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
442 UM17 has chosen Answer Code with string. Does 442 UM17 have hasQuestion with UM17?

###Response:
442 UM17 has chosen Answer Code with string. The answer is yes.",442 UM17 has chosen Answer Code with string. Does 442 UM17 have hasQuestion with UM17?,442 UM17 has chosen Answer Code with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
383 SU01 02 has Response by User with 383. 383 has type with User. Does 383 SU01 02 have type with Response?

###Response:
383 SU01 02 has Response by User with 383. 383 has type with User. The answer is yes.",383 SU01 02 has Response by User with 383. 383 has type with User. Does 383 SU01 02 have type with Response?,383 SU01 02 has Response by User with 383. 383 has type with User. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
421 UM12 has ResponseOnPlatform with 1. 1 has label with string. Does 421 UM12 have hasQuestion with UM12?

###Response:
421 UM12 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.",421 UM12 has ResponseOnPlatform with 1. 1 has label with string. Does 421 UM12 have hasQuestion with UM12?,421 UM12 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
93 M002 01 has hasVisitId with string. Does 93 M002 01 have ResponseOnPlatform with 1?

###Response:
93 M002 01 has hasVisitId with string. The answer is yes.",93 M002 01 has hasVisitId with string. Does 93 M002 01 have ResponseOnPlatform with 1?,93 M002 01 has hasVisitId with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
38 M007 01 has Response by User with 38. 38 has type with User. User has type with Class. Does 38 M007 01 have hasVisitId with string?

###Response:
38 M007 01 has Response by User with 38. 38 has type with User. User has type with Class. The answer is yes.",38 M007 01 has Response by User with 38. 38 has type with User. User has type with Class. Does 38 M007 01 have hasVisitId with string?,38 M007 01 has Response by User with 38. 38 has type with User. User has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
28 M003 01 has ResponseOnPlatform with 1. Does 28 M003 01 have Response by User with 28?

###Response:
28 M003 01 has ResponseOnPlatform with 1. The answer is yes.",28 M003 01 has ResponseOnPlatform with 1. Does 28 M003 01 have Response by User with 28?,28 M003 01 has ResponseOnPlatform with 1. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
238 M007 01 has hasVisitId with string. Does 238 M007 01 have chosen Answer Code with ""Umgang?

###Response:
238 M007 01 has hasVisitId with string. The answer is yes.","238 M007 01 has hasVisitId with string. Does 238 M007 01 have chosen Answer Code with ""Umgang?",238 M007 01 has hasVisitId with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
181 M010 01 has hasQuestion with M010 01. Does 181 M010 01 have type with Response?

###Response:
181 M010 01 has hasQuestion with M010 01. The answer is yes.",181 M010 01 has hasQuestion with M010 01. Does 181 M010 01 have type with Response?,181 M010 01 has hasQuestion with M010 01. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
142 M003 01 has ResponseOnPlatform with 1. 1 has label with string. Does 142 M003 01 have hasQuestion with M003 01?

###Response:
142 M003 01 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.",142 M003 01 has ResponseOnPlatform with 1. 1 has label with string. Does 142 M003 01 have hasQuestion with M003 01?,142 M003 01 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
477 UM17 has ResponseOnPlatform with 1. Does 477 UM17 have type with Response?

###Response:
477 UM17 has ResponseOnPlatform with 1. The answer is yes.",477 UM17 has ResponseOnPlatform with 1. Does 477 UM17 have type with Response?,477 UM17 has ResponseOnPlatform with 1. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
30070002 has hasAnswerScale Type with Nominal. Does 30070002 have ResponseLabel with ""2?

###Response:
30070002 has hasAnswerScale Type with Nominal. The answer is yes.","30070002 has hasAnswerScale Type with Nominal. Does 30070002 have ResponseLabel with ""2?",30070002 has hasAnswerScale Type with Nominal. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
334 SU01 08 has ResponseOnPlatform with 1. 1 has label with string. Does 334 SU01 08 have Response by User with 334?

###Response:
334 SU01 08 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.",334 SU01 08 has ResponseOnPlatform with 1. 1 has label with string. Does 334 SU01 08 have Response by User with 334?,334 SU01 08 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
422 UM04 has ResponseOnPlatform with 1. Does 422 UM04 have hasQuestion with UM04?

###Response:
422 UM04 has ResponseOnPlatform with 1. The answer is yes.",422 UM04 has ResponseOnPlatform with 1. Does 422 UM04 have hasQuestion with UM04?,422 UM04 has ResponseOnPlatform with 1. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
389 SU01 03 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 389 SU01 03 have chosen Answer Code with string?

###Response:
389 SU01 03 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is yes.",389 SU01 03 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 389 SU01 03 have chosen Answer Code with string?,389 SU01 03 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
10030106 has is Answer To with M003 01. Does 10030106 have hasAnswer Category with neutral?

###Response:
10030106 has is Answer To with M003 01. The answer is yes.",10030106 has is Answer To with M003 01. Does 10030106 have hasAnswer Category with neutral?,10030106 has is Answer To with M003 01. The answer is yes.,1,False,True
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
491 UM19 has ResponseOnPlatform with 1. 1 has label with string. Does 491 UM19 have Response by User with 491?

###Response:
491 UM19 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.",491 UM19 has ResponseOnPlatform with 1. 1 has label with string. Does 491 UM19 have Response by User with 491?,491 UM19 has ResponseOnPlatform with 1. 1 has label with string. The answer is yes.,1,False,True
